entityid,entityname,principaladdress1,principaladdress2,principalcity,principalstate,principalzipcode,principalcountry,mailingaddress1,mailingaddress2,mailingcity,mailingstate,mailingzipcode,mailingcountry,entitystatus,jurisdictonofformation,entitytypeverbatim,entitytype,agentfirstname,agentmiddlename,agentlastname,agentsuffix,agentorganizationname,agentprincipaladdress1,agentprincipaladdress2,agentprincipalcity,agentprincipalstate,agentprincipalzipcode,agentprincipalcountry,agentmailingaddress1,agentmailingaddress2,agentmailingcity,agentmailingstate,agentmailingzipcode,agentmailingcountry,entityformdate
19951093287,"BREWERY, PUB & CASINO, LLC, Dissolved January 1, 2002",443 E BENNETT AVE,,Cripple Creek,CO,80813,US,,,,,,,Administratively Dissolved,,Limited Liability Company,DLLC,FRANK,RAY,SPINUZZI,,,3405 NORTHRIDGE DR,,PUEBLO,CO,81008,US,,,,,,,7/25/1995
19961035096,"BACKCOUNTRY BREWERY & RESTAURANT, L.L.C., Delinquent September 1, 2011",720 MAIN ST,,Frisco,CO,80443,US,PO Box 4265,,Frisco,CO,80443,US,Delinquent,,Limited Liability Company,DLLC,ANTHONY,S.,CARESTIA,,,720 MAIN ST,,FRISCO,CO,80443,US,PO BOX 4265,,FRISCO,CO,80443,US,3/13/1996
19931131802,"ROCKSLIDE BREW PUB, INC.",2606 PARTRIDGE CT,,Grand Junction,CO,81506,US,2606 PARTRIDGE CT,,Grand Junction,CO,81506,US,Good Standing,,Corporation,DPC,HAYDEN,Scott,HOWARD,,,2606 PARTRIDGE CT,,GRAND JUNCTION,CO,81506,US,2606 PARTRIDGE CT,,GRAND JUNCTION,CO,81506,US,11/29/1993
19871602802,"K. G. BREWSTER CONSTRUCTION COMPANY, Dissolved August 15, 2007",3311 W 29TH AVE,,Denver,CO,80211,US,3311 West 29th Avenue,,Denver,CO,80211-3609,US,Voluntarily Dissolved,,Corporation,DPC,PAUL,,KOTARBA,,,3311 W 29TH AVE,,DENVER,CO,80211-3609,US,,,,,,,1/17/1985
19961039592,"WILDERNESS BREWING COMPANY, Dissolved January 1, 1999",,,,,,,,,,,,,Administratively Dissolved,,Corporation,DPC,,,,,,,,,,,,,,,,,,3/21/1996
19961145234,"BUCKETHEAD BREWING COMPANY, LLC, Dissolved January 1, 2003",,,,,,,,,,,,,Administratively Dissolved,,Limited Liability Company,DLLC,DAVID,J.,NOLAN,,,1675 S BIRCH ST STE 802,,DENVER,CO,80222,US,,,,,,,11/7/1996
19961040619,"LIONS HEAD BREWING COMPANY, Dissolved January 1, 1999",109 WILLIAMS ST,,Minturn,CO,81645,US,,,,,,,Administratively Dissolved,,Corporation,DPC,,,,,,,,,,,,,,,,,,3/25/1996
19871449615,"THOMAS J. BREWER, D.D.S., P.C.",1023 ROBERTSON STREET,,Fort Collins,CO,80524,US,,,,,,,Good Standing,,Corporation,DPC,THOMAS,J.,BREWER,,,1023 ROBERTSON STREET,,FORT COLLINS,CO,80524,US,1023 Robertson St,,Fort Collins,CO,80524-3926,US,9/22/1981
19961148979,"ST. ELMO BREWING COMPANY, LLC, Dissolved January 1, 2003",2835 S WABASH CIR,,Denver,CO,80231,US,,,,,,,Administratively Dissolved,,Limited Liability Company,DLLC,KELLY,W.,POWERS,,,2835 S WABASH CIR,,DENVER,CO,80231,US,,,,,,,11/15/1996
20011026089,DOLORES RIVER BREWERY LLC,100 S 4TH ST,PO 1003,Dolores,CO,81323,US,PO 1003,,Dolores,CO,81323,US,Good Standing,,Limited Liability Company,DLLC,MARK,E.,YOUNGQUIST,,,100 S 4TH ST,,DOLORES,CO,81323,US,100 South 4th,PO 1003,Dolores,CO,81323,US,2/5/2001
20151294116,"BioBrew, Inc.",4929 E 23rd Ave,,Denver,CO,80207,US,,,,,,,Good Standing,,Foreign Corporation,FPC,Andre,Philippe,Prassinos,,,4929 E 23rd Ave,,Denver,CO,80207,US,,,,,,,4/29/2015
19951104950,"SLICKROCK BREWING COMPANY, Dissolved June 1, 1998",,,,,,,,,,,,,Administratively Dissolved,,Corporation,DPC,,,,,,,,,,,,,,,,,,8/22/1995
19941131068,FOUR CORNERS BREWING COMPANY LLC,15272 Rd. 33,,Mancos,CO,81328,US,,,,,,,Good Standing,,Limited Liability Company,DLLC,SUSAN,Dean,BAEUMEL,,,15272 Rd. 33,,MANCOS,CO,81328,US,,,,,,,11/23/1994
19951103469,"SOUTH PARK BREWING COMPANY, LLC, Dissolved December 31, 2004",2780 HEATHER RD,,Golden,CO,80401,US,2780 Heather Road,,Golden,CO,80401,US,Voluntarily Dissolved,,Limited Liability Company,DLLC,SCOTT,D.,BROGAN,,,2780 HEATHER RD,,GOLDEN,CO,80401,US,,,,,,,8/17/1995
19971177897,"JAMES E. KILLEBREW, DDS, MS, LLC, Delinquent February 1, 2011",5980 Buttermere Drive,,Colorado Springs,CO,80906,US,,,,,,,Delinquent,,Limited Liability Company,DLLC,JAMES,E.,KILLEBREW,,,5980 Buttermere Drive,,Colorado Springs,CO,80906,US,,,,,,,11/5/1997
19951104100,"MOUNTAIN VIEW HOMEBREW SUPPLY COMPANY, INC., Dissolved June 1, 1998",7339 S KIT CARSON ST,,Littleton,CO,80122,US,,,,,,,Administratively Dissolved,,Corporation,DPC,,,,,,,,,,,,,,,,,,8/21/1995
19951109695,"INDIAN MOTOCYCLE BREW PUBS, INC., Dissolved July 1, 1998",1380 LAWRENCE ST STE 1400,,Denver,CO,80204,US,,,,,,,Administratively Dissolved,,Corporation,DPC,,,,,,,,,,,,,,,,,,9/1/1995
19871460941,"THE SCHOENLING BREWING COMPANY, Colorado Authority Terminated July 1, 2000",1625 CENTRAL PARKWAY,,Cincinnati,OH,45202,US,,,,,,,Revoked,,Foreign Corporation,FPC,,,,,,,,,,,,,,,,,,1/11/1982
19961051486,"CHICAGO PIZZA & BREWERY, INC., Colorado Authority Terminated October 1, 2000",26131 MARGUERITE PKWY STE A,,Mission Viejo,CA,92651,US,,,,,,,Revoked,,Foreign Corporation,FPC,,,,,,,,,,,,,,,,,,4/15/1996
20161356786,Salty Dog Brewing Company LLC,2073 Havana St,,Aurora,CO,80010,US,,,,,,,Good Standing,,Limited Liability Company,DLLC,Christopher,,Carnahan,,,2073 Havana St,,Aurora,CO,80010,US,,,,,,,5/23/2016
19941137377,"THE WATERLINE BREWING COMPANY, LLC, Dissolved January 1, 2003",279 S JOE MARTINEZ BLVD,,Pueblo West,CO,81007,US,,,,,,,Administratively Dissolved,,Limited Liability Company,DLLC,DANIEL,G.,ORLINSKI,,,279 S JOE MARTINEZ BLVD,,PUEBLO WEST,CO,81007,US,PO BOX 7359,,PUEBLO WEST,CO,81007,US,12/12/1994
19891008581,COOPERSMITH BREWING COMPANY,5 OLD TOWN SQUARE,,Fort Collins,CO,80524,US,,,,,,,Good Standing,,Corporation,DPC,Dwight,,Hall,,,5 OLD TOWN SQUARE,,FT COLLINS,CO,80524,US,,,,,,,2/10/1989
19971193236,"DANBURY BREWING & TRADING COMPANY, LLC, Dissolved January 1, 2004",1111 PEARL ST STE 203,,Boulder,CO,80302,US,,,,,,,Administratively Dissolved,,Limited Liability Company,DLLC,TIMOTHY,D.,FOSTER,,,1111 PEARL ST STE 203,,BOULDER,CO,80302,US,,,,,,,12/3/1997
19951110151,"BREWERY & TAVERN INTERNATIONAL, INC., Dissolved July 1, 1998",,,,,,,,,,,,,Administratively Dissolved,,Corporation,DPC,,,,,,,,,,,,,,,,,,9/5/1995
19941001127,"MANDY BREWER, INC., Dissolved November 1, 2000",,,,,,,,,,,,,Administratively Dissolved,,Corporation,DPC,,,,,,,,,,,,,,,,,,1/5/1994
19921068396,"STEAMBOAT BREWERY & TAVERN, INC., Dissolved May 1, 2003",435 LINCOLN AVENUE,,Steamboat Springs,CO,80477,US,,,,,,,Administratively Dissolved,,Corporation,DPC,,,,,,,,,,,,,,,,,,7/9/1992
19951111948,"BRECKENRIDGE BREWERY OF COLORADO, LLC >>",2645 East 2nd Ave,Suite 200,Denver,CO,80206,US,,,,,,,Good Standing,,Limited Liability Company,DLLC,,,,,"Breckenridge-Wynkoop, LLC",2645 East 2nd Ave,Suite 200,Denver,CO,80206,US,,,,,,,9/11/1995
19871276112,"BETTER BREWED BEVERAGES, INC.",6630 MONACO ST.,,Commerce City,CO,80022,US,,,,,,,Good Standing,,Corporation,DPC,DORIS,JEAN,EBERHARDT,,,6630 MONACO ST.,,COMMERCE CITY,CO,80022,US,,,,,,,7/26/1974
19941002952,"Flying Dog Brewery, LLLP",2330 Broadway,Suite 104,Denver,CO,80205,US,,,,,,,Good Standing,,Limited Liability Limited Partnership,DLLLP,James,Francis,Caruso,,,2330 Broadway,Suite 104,Denver,CO,80205,US,,,,,,,1/10/1994
19961161346,"BOONVILLE BREWING COMPANY, LLC, Dissolved January 15, 1999",,,,,,,,,,,,,Voluntarily Dissolved,,Limited Liability Company,DLLC,JOHN,,HICKENLOOPER,,,1634 18TH ST,,DENVER,CO,80202,US,,,,,,,12/12/1996
19961161348,"PEARL STREET BREWING COMPANY, LLC",72 PEARL STREET,,Buffalo,NY,14202,US,278 Main St.,,West Seneca,NY,14224,US,Good Standing,,Limited Liability Company,DLLC,EARL,A.,KETRY,,,1634 18TH STREET,,DENVER,CO,80202,US,,,,,,,12/12/1996
19961059033,"BRECKENRIDGE BREWERY OF MEMPHIS LLC, Dissolved October 7, 2004",471 KALAMATH,,Denver,CO,80204,US,,,,,,,Administratively Dissolved,,Limited Liability Company,DLLC,EDWARD,A.,CERKOVNIK,JR.,,471 KALAMATH,,DENVER,CO,80204,US,,,,,,,4/30/1996
19971088058,"BLACKHAWK BREWERY AND CASINO, LLC, Dissolved August 20, 2007",1200 17TH ST STE 660,,Denver,CO,80202,US,1200 17th Street,Suite 660,Denver,CO,80202,US,Voluntarily Dissolved,,Limited Liability Company,DLLC,STEVE,,KNUDSON,,,1200 SEVENTEENTH STREET,,DENVER,CO,80022,US,,,,,,,6/4/1997
20021002175,"SAN JUAN BREWING COMPANY, Dissolved May 27, 2009",375 W Golf Pl,,Pagosa Springs,CO,81147,US,375 W Golf Pl,,Pagosa Springs,CO,81147,US,Voluntarily Dissolved,,Corporation,DPC,J,Craig,Creel,,,375 W Golf Pl,,Pagosa Springs,CO,81147,US,,,,,,,1/7/2002
19941004480,"COLUMBINE MILL BREWERY, INC., Dissolved November 1, 2000",5798 S RAPP ST,,Littleton,CO,80120,US,,,,,,,Administratively Dissolved,,Corporation,DPC,,,,,,,,,,,,,,,,,,1/12/1994
19891033247,"EVENSON BREWING SUPPLIES, INC., Dissolved February 1, 2000",705 EAST 6TH AVENUE,,Denver,CO,80203,US,,,,,,,Administratively Dissolved,,Corporation,DPC,,,,,,,,,,,,,,,,,,4/11/1989
19971196041,"MAJESTIC BREWING COMPANY LLC, Dissolved May 1, 2002",270 S TAYLOR AVE,,Louisville,CO,80027,US,,,,,,,Administratively Dissolved,,Limited Liability Company,DLLC,JAMES,R.,DALLAROSA,,,6962 VANCE ST,,ARVADA,CO,80003,US,,,,,,,12/8/1997
19951116683,"STRANGE BREW GOURMET COFFEE & ESPRESSO, INC., Dissolved July 1, 1998",,,,,,,,,,,,,Administratively Dissolved,,Corporation,DPC,,,,,,,,,,,,,,,,,,9/20/1995
20031404290,"BREWER TRADE LLC, Delinquent March 1, 2012",44 Cook Street,Suite 100,Denver,CO,80206,US,1592 UNION STR SUITE 201,,San Francisco,CA,94123,US,Delinquent,,Limited Liability Company,DLLC,,,,,"PACIFIC REGISTERED AGENTS, INC.",44 Cook Street,Suite 100,DENVER,CO,80206,US,"44 Cook Street, Suite 100",c/o Charles Mathias,Denver,CO,80206,US,12/23/2003
20031406087,"THOMAS F. O'CONOR, KATRINA B. O'CONOR, AND JONATHAN D. BREWER, LLC, Delinquent February 1, 2006",5109 BLACK GORE DR,,Vail,CO,81657,US,,,,,,,Delinquent,,Limited Liability Company,DLLC,KLAUS,I.,KUNTER,,,57 EDWARDS ACCESS RD STE 20,,EDWARDS,CO,81632,US,PO BOX 388,,EDWARDS,CO,81632,US,12/24/2003
20041011993,"RHYTHM & BREWS COFFEE, LLC, Delinquent July 1, 2008",12948 BROOKHILL DR,,Colorado Springs,CO,80921,US,,,,,,,Delinquent,,Limited Liability Company,DLLC,FRANCES,A.,HEDDINGS,,,12948 BROOKHILL DR,,COLORADO SPRINGS,CO,80921,US,,,,,,,1/12/2004
20041159242,THE COLORADO INSTITUTE OF BREWING,3957 S WHITING WY,,Denver,CO,80237,US,,,,,,,Good Standing,,Nonprofit Corporation,DNC,BERNIE,,TAILLON,,,3957 S WHITING WY,,DENVER,CO,80237,US,3957 s whiting way,,denver,CO,80237,US,4/30/2004
19891076618,"BRECKENRIDGE BREWERY REAL ESTATE, LTD.",322 A N. Main Street,,Breckenridge,CO,80424,US,P.O. Box 1639,,Breckenridge,CO,80424,US,Exists,,Limited Partnership,DLP,,,,,"Willis & Associates, P.C.",322 A N. Main Street,,Breckenridge,CO,80424,US,P.O. Box 1639,,Breckenridge,CO,80424,US,7/3/1989
20041213614,THE WALTER BREWING COMPANY - WALTER'S BEER LLC,126 S. Oneida St.,,Pueblo,CO,81003,US,,,,,,,Good Standing,,Limited Liability Company,DLLC,ANDREW,,SANCHEZ,,,126 S. Oneida St.,,PUEBLO,CO,81003,US,,,,,,,6/14/2004
20041270760,"764 Brewery, L.L.C., Delinquent September 1, 2012",5924 Dunraven Way,,Golden,CO,80403,US,,,,,,,Delinquent,,Limited Liability Company,DLLC,John,S.,Berkenkamp,,,5924 Dunraven Way,,Golden,CO,80403,US,,,,,,,8/2/2004
20041283609,"Brewer Construction Services LLC, Delinquent March 1, 2008",2818 N. Empire Avenue,,Loveland,CO,80538,US,P.O.Box1566,,Loveland,CO,80539-1566,US,Delinquent,,Limited Liability Company,DLLC,Leonard,,Brewer,Mr,,2818 N. Empire Avenue,,Loveland,CO,80538,US,P.O.Box 1566,,Loveland,CO,80539-1566,US,9/1/2004
20041284852,"BREWWINGS INC., Dissolved August 14, 2005",4096 W. Union Ave.,,Denver,CO,80236,US,4096 W. Union Ave.,,Denver,CO,80236,US,Voluntarily Dissolved,,Corporation,DPC,Denise,Lavonne,Faddis,,,4096 W. Union Ave.,,Denver,CO,80236,US,,,,,,,8/16/2004
20041291605,"Brewer & Brewer Inc., Delinquent February 1, 2010",290 LAKESIDE DR,,Cortez,CO,81321,US,PO BOX 897,,Cortez,CO,81321,US,Delinquent,,Corporation,DPC,EDITH,L,BREWER,,,290 LAKESIDE DR,,CORTEZ,CO,81321,US,PO BOX 897,,CORTEZ,CO,81321,US,8/23/2004
20001211795,"MOAB BREWERS, L.L.C.",686 S. MAIN STREET,,Moab,UT,84532,US,,,,,,,Good Standing,,Foreign Limited Liability Company,FLLC,ROBERT,M.,NOONE,,,"1001 GRAND AVE., SUITE 207",,GLENWOOD SPRINGS,CO,81601,US,,,,,,,10/31/2000
20051036327,"San Luis Valley Brewing Company, LLC",631 Main Street,,Alamosa,CO,81101,US,P.O. Box 1591,,Alamosa,CO,81101,US,Good Standing,,Limited Liability Company,DLLC,Angela,,Graber,,,14 Sunnybrook Place,,Alamosa,CO,81101,US,14 Sunnybrook Place,,Alamosa,CO,81101,US,1/24/2005
20011131422,"ARTHUR SULLIVAN BREWING COMPANY, Delinquent September 1, 2006",215 W OAK STE 502,,Fort Collins,CO,80521,US,,,,,,,Delinquent,,Corporation,DPC,MARGARET,A.,SULLIVAN,,,215 W OAK STE 502,,FORT COLLINS,CO,80521,US,,,,,,,7/2/2001
20051316608,"The Original Walter's Brew Pub, LLC, Dissolved February 28, 2006",1300 Court Street,,Pueblo,CO,81003,US,1300 COURT ST,,Pueblo,CO,81003,US,Voluntarily Dissolved,,Limited Liability Company,DLLC,Michael,D.,Bradley,,,1300 Court Street,,Pueblo,CO,81003,US,,,,,,,8/19/2005
20051339025,"Thirsty Camel Brewing Company, LLC",2672 S Holland St,,Lakewood,CO,80227,US,,,,,,,Good Standing,,Limited Liability Company,DLLC,Daniel,,Dawson,,,2672 S Holland St,,Lakewood,CO,80227,US,2672 S Holland St,,Lakewood,CO,80227,US,9/9/2005
20051344909,"Brew Crew Properties, LLC",7602 E Nassau Ave,,Denver,CO,80237,US,,,,,,,Good Standing,,Limited Liability Company,DLLC,,,,,"City Park Law Group, LLC",3401 Quebec St,,Denver,CO,80207,US,,,,,,,9/12/2005
19921099233,"HIGHLANDER HOME BREW, INC., Dissolved August 1, 1999",151 W MINERAL AVE STE 133,,Littleton,CO,80120,US,,,,,,,Administratively Dissolved,,Corporation,DPC,,,,,,,,,,,,,,,,,,10/14/1992
19921099810,"PIKES PEAK BREWERY, INC., Dissolved August 1, 2001",2547 WESTON RD,,Colorado Springs,CO,80910,US,,,,,,,Administratively Dissolved,,Corporation,DPC,,,,,,,,,,,,,,,,,,10/15/1992
20021237341,"BREWER & ASSOCIATES COURT REPORTING SERVICES, INC., Delinquent October 1, 2005",1000 CUCHARA ST,,Denver,CO,80221,US,,,,,,,Delinquent,,Corporation,DPC,STEVEN,R.,ANDERSON,,,2100 W Littleton Blvd,Suite 300,Littleton,CO,80120,US,,,,,,,8/27/2002
20021310034,"PALISADE BREWERY, INC., Delinquent May 1, 2010",200 PEACH AVE,,Palisade,CO,81526,US,PO BOX 1535,,Palisade,CO,81526,US,Delinquent,,Corporation,DPC,,,,,PALISADE BREWERY,200 PEACH AVE,,PALISADE,CO,81526,US,PO BOX 1535,,PALISADE,CO,81526,US,11/7/2002
19961063295,"WE BREW, INC., Dissolved March 1, 1999",,,,,,,,,,,,,Administratively Dissolved,,Corporation,DPC,,,,,,,,,,,,,,,,,,5/9/1996
20031118929,"EDGEWATER BREWERY RESTAURANT LLC, Dissolved September 9, 2010",2683 DEL MAR DR,,Grand Junction,CO,81506,US,2683 Del Mar Dr,,Grand Junction,CO,81506,US,Voluntarily Dissolved,,Limited Liability Company,DLLC,JAMES,P.,JEFFRYES,,,2683 DEL MAR DR,,GRAND JUNCTION,CO,81506,US,,,,,,,4/14/2003
20031130573,"MCCLELLAN'S BREW & GRILL LLC, Delinquent December 1, 2011",1225 South 12th Street,,Canyon City,CO,81212,US,,,,,,,Delinquent,,Limited Liability Company,DLLC,JOSEPH,RAYMOND,MCCLELLAN,Jr.,,1225 South 12th Street,,CANON CITY,CO,81212,US,,,,,,,4/23/2003
20031165542,"BREW INNOVATIONS LLC, Dissolved April 22, 2016",1482 Eldorado Drive,,Superior,CO,80027,US,,,,,,,Voluntarily Dissolved,,Limited Liability Company,DLLC,,,,,"National Registered Agents, Inc",7700 E Arapahoe Rd Ste 220,,Centennial,CO,80112-1268,US,,,,,,,5/21/2003
20031253744,"PIG'S EYE BREWING COMPANY, LLC, Colorado Authority Relinquished June 22, 2014",10107 BRIDGEWATER PKWY,,Woodbury,MN,55129-8587,US,10107 Bridgewater Parkway,,Woodbury,MN,55129,US,Withdrawn,,Foreign Limited Liability Company,FLLC,,,,,Business Filings Incorporated,7700 E Arapahoe Rd Ste 220,,Centennial,CO,80112-1268,US,,,,,,,8/6/2003
19961063910,"TRINIDAD BREWING COMPANY, Dissolved March 1, 1999",320 N CHESTNUT ST,,Trinidad,CO,81082,US,,,,,,,Administratively Dissolved,,Corporation,DPC,,,,,,,,,,,,,,,,,,5/10/1996
20031303586,"BREWERS LLC, Dissolved June 17, 2010",19285 GREENWOOD DR,,Monument,CO,80132,US,1172 Caranahan Ct,,Monument,CO,80132,US,Voluntarily Dissolved,,Limited Liability Company,DLLC,GEORGE,F.,BREWER,II,,1172 CARNAHAN CT,,MONUMENT,CO,80132,US,,,,,,,9/22/2003
20031315478,Molson Coors Brewing Company,1801 California Street,Suite 4600,Denver,CO,80202,US,,,,,,,Good Standing,,Foreign Corporation,FPC,E.,Lee,Reichert,,,1801 California Street,Suite 4600,Denver,CO,80202,US,,,,,,,10/3/2003
20031331804,"Craft Brew Alliance, Inc.",929 N. Russell Street,,Portland,OR,97227,US,,,,,,,Good Standing,,Foreign Corporation,FPC,,,,,"National Registered Agents, Inc",7700 E Arapahoe Rd Ste 220,,Centennial,CO,80112-1268,US,,,,,,,10/20/2003
20031335392,"EDELWEISS BREWING EQUIPMENT, LLC, Dissolved March 31, 2005",380 HOMESTEAD DR,,Bailey,CO,80421,US,,,,,,,Administratively Dissolved,,Limited Liability Company,DLLC,DANIEL,,POESCHL,,,380 HOMESTEAD DR,,BAILEY,CO,80421,US,PO BOX 1164,,CONIFER,CO,80433,US,10/23/2003
20031337730,"ADDIS BREWING CORPORATION, Dissolved March 31, 2005",3266 YOUNGFIELD ST,,Wheat Ridge,CO,80033,US,,,,,,,Administratively Dissolved,,Corporation,DPC,ROBERT,,JACKSON,,,3266 YOUNGFIELD ST,,WHEAT RIDGE,CO,80033,US,,,,,,,10/27/2003
20061518070,"H2J Brewing and Distilling, LLC, Dissolved November 21, 2007",214 North Whitcomb Street,,Fort Collins,CO,80521-2040,US,214 North Whitcomb Street,,Fort Collins,CO,80521,US,Voluntarily Dissolved,,Limited Liability Company,DLLC,Joseph,Grady,Beard,,,305 Park Street,,Fort Collins,CO,80521-1827,US,,,,,,,12/19/2006
20061529090,"Wild Goose Brewery, LLLP, Dissolved December 31, 2007",2401 Blake Street,,Denver,CO,80205,US,2401Blake Street,,Denver,CO,80205,US,Voluntarily Dissolved,,Limited Liability Limited Partnership,DLLLP,Eric,,Warner,,,2401 Blake Street,,Denver,CO,80205,US,,,,,,,12/28/2006
19991201280,"BREWER CONSTRUCTION, INC., Dissolved August 1, 2002",11726 ALBION,,Thornton,CO,80233,US,,,,,,,Administratively Dissolved,,Corporation,DPC,,,,,,,,,,,,,,,,,,10/27/1999
20031175183,"THE CHAIRMAN'S BREW, INC.",307 East Kiowa Ave,,Fort Morgan,CO,80701,US,,,,,,,Good Standing,,Corporation,DPC,NICOLAS,W.,NG,,,440 SHERMAN ST,,FORT MORGAN,CO,80701,US,,,,,,,5/30/2003
20071056883,Aspen Brewing Company LLC,304 East Hopkins Ave,,Aspen,CO,81611,US,,,,,,,Good Standing,,Limited Liability Company,DLLC,Duncan,,Clauss,,,304 East Hopkins Avenue,,Aspen,CO,81611,US,,,,,,,2/1/2007
20071080921,"Olde English Brewing Company LLC, Delinquent August 1, 2009",240 Kearney St,,Denver,CO,80220,US,,,,,,,Delinquent,,Limited Liability Company,DLLC,Clifford,Angus,Harrison,,,240 Kearney St,,Denver,CO,80220,US,,,,,,,2/16/2007
20071094703,"Uptown Brothers Brewing Co. LLC, Delinquent August 1, 2012","2 Steele Street, Suite 202",,Denver,CO,80206,US,,,,,,,Delinquent,,Limited Liability Company,DLLC,Paul,F.,Lumbye,III,,"2 Steele Street, Suite 202",,Denver,CO,80206,US,,,,,,,2/23/2007
20071161968,"Stews & Brews, LLC, Dissolved November 7, 2009",2512 Hayes Dr.,,Grand Junction,CO,81505,US,2512 Hayes Dr.,,Grand Junction,CO,81505,US,Voluntarily Dissolved,,Limited Liability Company,DLLC,Amanda,Elizabeth,Larson,,,2512 Hayes Dr.,,Grand Junction,CO,81505,US,,,,,,,4/1/2007
20071174164,"Brewtopia Beverage, LLC, Dissolved May 7, 2012",7141 Fenton Cir,,Arvada,CO,80003,US,7141 Fenton Circle,,Arvada,CO,80003,US,Voluntarily Dissolved,,Limited Liability Company,DLLC,Brian,,Bush,,,7141 Fenton Cir,,Arvada,CO,80003,US,,,,,,,4/9/2007
19891084997,THE RED ROCKS BREWING CO.,,,,,,,,,,,,,Exists,,Limited Partnership,DLP,RANDY,,WILLIAMS,,,4180-A S FRASER CIR,,AURORA,CO,80014,US,,,,,,,8/7/1989
20071201296,"AC Golden Brewing Company, LLC",311 10th Street,,Golden,CO,80401,US,250 S. Wacker Drive,Attn:  Legal Department,Chicago,IL,60606,US,Good Standing,,Limited Liability Company,DLLC,E.,Lee,Reichert,,,1801 California Street,Suite 4600,Denver,CO,80202,US,,,,,,,4/25/2007
20071238020,"Monument Brewing Company, Dissolved June 10, 2008",15856 Agate Creek,,Monument,CO,80132,US,15856 Agate Creek Dr.,,Monument,CO,80132,US,Voluntarily Dissolved,,Limited Liability Company,DLLC,Christopher,,Wright,,,15856 Agate Creek,,Monument,CO,80132,US,,,,,,,5/17/2007
20071274088,"Boone Brewer, D.D.S., P.C.",2129 W. Elizabeth Street,,Fort Collins,CO,80521,US,2129 W. Elizabeth Street,,Fort Collins,CO,80521,US,Good Standing,,Corporation,DPC,Boone,,Brewer,,,2129 W. Elizabeth Street,,Fort Collins,CO,80521,US,2129 W. Elizabeth Street,,Fort Collins,CO,80521,US,6/11/2007
20071286091,"Brew Crew Inc., Dissolved September 2, 2010",78415 US Highway 40,Park Place,Winter Park,CO,80482,US,Po Box 1438,,Fraser,CO,80482,US,Voluntarily Dissolved,,Corporation,DPC,,,,,Brew Crew Inc.,78415 US Highway 40,Park Place,Winter Park,CO,80482,US,Po Box 593,,Winter Park,CO,80482,US,6/19/2007
19951129467,"PLANET BREWING COMPANY, INC., Dissolved August 1, 1998",,,,,,,,,,,,,Administratively Dissolved,,Corporation,DPC,,,,,,,,,,,,,,,,,,10/20/1995
19951129593,"BIG NOSE BREWING CO., LLC",519 16TH STREET,,Denver,CO,80202,US,,,,,,,Good Standing,,Limited Liability Company,DLLC,H.,ALAN,DILL,,,455 SHERMAN ST STE 300,,DENVER,CO,80203,US,519 16th St,,Denver,CO,80202,US,10/20/1995
20071377823,"alewife brewing and consulting services LLC, Delinquent February 1, 2009",708 S Institute st,,Colorado Springs,CO,80903,US,,,,,,,Delinquent,,Limited Liability Company,DLLC,Michele,,Lowney,,,708 S Institute St,,colorado Springs,CO,80903,US,,,,,,,8/17/2007
20071395497,Georgia-Pacific Brewton LLC,133 Peachtree Street,,Atlanta,GA,30303,US,,,,,,,Good Standing,,Foreign Limited Liability Company,FLLC,,,,,The Corporation Company,7700 E Arapahoe Rd Ste 220,,Centennial,CO,80112-1268,US,,,,,,,8/28/2007
20071412931,The Funky Brewster,7338 S. Alton Way,Unit 16E,Englewood,CO,80112,US,6252 Balmoral Dr,,Huntington Beach,CA,92647,US,Good Standing,,Limited Liability Company,DLLC,Nicki,,McDonald,,,7338 S. Alton Way,Unit 16E,Englewood,CO,80112,US,,,,,,,9/7/2007
20071431612,"BrewTech's Service & Beverage, LLC, Delinquent November 1, 2016",614 Serenade St.,,Grand Junction,CO,81504,US,,,,,,,Delinquent,,Limited Liability Company,DLLC,,,,,"National Registered Agents, Inc",7700 E Arapahoe Rd Ste 220,,Centennial,CO,80112-1268,US,,,,,,,9/20/2007
20071436594,"Quantum Brewing, LLC, Delinquent March 1, 2009",7184 Amber Ridge Dr,,Colorado Springs,CO,80922,US,,,,,,,Delinquent,,Limited Liability Company,DLLC,Mike,,Gerschefske,,,7184 Amber Ridge Dr,,Colorado Springs,CO,80922,US,,,,,,,9/24/2007
20001229132,"BREWSTERS YEAST INC., Dissolved January 29, 2008",1240 E MONROE ST,,Colorado Springs,CO,80907,US,1240 E. Monroe St,,Colorado Springs,CO,80907,US,Voluntarily Dissolved,,Corporation,DPC,VIVIAN,JOYCE,WALLICK,,,1240 E MONROE ST,,COLORADO SPRINGS,CO,80907,US,,,,,,,11/27/2000
19941015916,"OPIE'S BREWING CO. LLC, Dissolved September 23, 2004",411 N RAILROAD,,Loveland,CO,80537,US,1106 HEATHER DRIVE,,Loveland,CO,80537,US,Administratively Dissolved,,Limited Liability Company,DLLC,DON,E.,CORDES,,,411 N RAILROAD,,LOVELAND,CO,80537,US,,,,,,,2/9/1994
20071448732,"Bearshoulders Brewing, Delinquent March 1, 2009",4387 S. Huron St.,,Englewood,CO,80110,US,,,,,,,Delinquent,,Limited Liability Company,DLLC,Conrad,Ian,Roosa,Mr.,,4387 S. Huron St.,,Englewood,CO,80110,US,,,,,,,9/29/2007
